site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
CVMS 07APR14 2007.2827 54204 1422 6  -89.6  -3945 -0.548035   3934661  0.197201    72  0.931375  0.0000 0.001300 0.001570 0.006847  0.022317  0.013177 -0.076426  35.5414213496  -89.6435104466    72.93137
CVMS 07APR15 2007.2854 54205 1423 0  -89.6  -3945 -0.547846   3934661  0.198267    72  0.924147  0.0000 0.001272 0.001559 0.006823  0.043657 -0.159116 -0.159005  35.5414213591  -89.6435104450    72.92415
CVMS 07APR16 2007.2882 54206 1423 1  -89.6  -3945 -0.549056   3934661  0.196613    72  0.923291  0.0000 0.001262 0.001603 0.006757  0.033970 -0.026965 -0.104348  35.5414213442  -89.6435104587    72.92329
CVMS 07APR17 2007.2909 54207 1423 2  -89.6  -3945 -0.548757   3934661  0.198307    72  0.927446  0.0000 0.001254 0.001497 0.006496 -0.000364 -0.045456 -0.158411  35.5414213594  -89.6435104559    72.92745
CVMS 07APR18 2007.2936 54208 1423 3  -89.6  -3945 -0.548634   3934661  0.195703    72  0.930364  0.0000 0.001279 0.001595 0.006752  0.119766 -0.068710 -0.071144  35.5414213359  -89.6435104549    72.93036
CVMS 07APR19 2007.2964 54209 1423 4  -89.6  -3945 -0.545298   3934661  0.196357    72  0.926315  0.0000 0.001261 0.001503 0.006572  0.094725 -0.059323 -0.180667  35.5414213418  -89.6435104185    72.92632
CVMS 07APR20 2007.2991 54210 1423 5  -89.6  -3945 -0.545911   3934661  0.196775    72  0.934154  0.0000 0.001235 0.001534 0.006606  0.034848 -0.061671 -0.145353  35.5414213455  -89.6435104257    72.93415
CVMS 07APR21 2007.3018 54211 1423 6  -89.6  -3945 -0.547263   3934661  0.198484    72  0.923481  0.0000 0.001212 0.001523 0.006638  0.045104 -0.043711 -0.221888  35.5414213609  -89.6435104410    72.92348
CVMS 07APR22 2007.3046 54212 1424 0  -89.6  -3945 -0.546373   3934661  0.196527    72  0.922716  0.0000 0.001232 0.001531 0.006474  0.047437 -0.002149 -0.153278  35.5414213432  -89.6435104316    72.92272
CVMS 07APR23 2007.3073 54213 1424 1  -89.6  -3945 -0.548379   3934661  0.195127    72  0.930546  0.0000 0.001246 0.001502 0.006522  0.020085  0.000794 -0.182089  35.5414213306  -89.6435104542    72.93055
CVMS 07APR24 2007.3101 54214 1424 2  -89.6  -3945 -0.548350   3934661  0.197750    72  0.935157  0.0000 0.001296 0.001578 0.006950  0.022152  0.061276 -0.091043  35.5414213542  -89.6435104543    72.93516
CVMS 07APR25 2007.3128 54215 1424 3  -89.6  -3945 -0.547178   3934661  0.196302    72  0.914726  0.0000 0.001293 0.001627 0.006841  0.066028  0.006837 -0.109633  35.5414213411  -89.6435104418    72.91473
CVMS 07APR26 2007.3155 54216 1424 4  -89.6  -3945 -0.546555   3934661  0.198595    72  0.911739  0.0000 0.001314 0.001595 0.007018  0.099026 -0.080957 -0.160380  35.5414213617  -89.6435104353    72.91174
CVMS 07APR27 2007.3183 54217 1424 5  -89.6  -3945 -0.547310   3934661  0.196993    72  0.920667  0.0000 0.001255 0.001570 0.006868  0.068388  0.020236 -0.198903  35.5414213472  -89.6435104441    72.92067
CVMS 07APR28 2007.3210 54218 1424 6  -89.6  -3945 -0.550460   3934661  0.195523    72  0.916783  0.0000 0.001277 0.001551 0.006761  0.034917  0.002732 -0.083926  35.5414213340  -89.6435104792    72.91678
CVMS 07APR29 2007.3238 54219 1425 0  -89.6  -3945 -0.549348   3934661  0.197659    72  0.916603  0.0000 0.001240 0.001531 0.006577  0.033897 -0.034192 -0.119974  35.5414213532  -89.6435104674    72.91660
CVMS 07APR30 2007.3265 54220 1425 1  -89.6  -3945 -0.548412   3934661  0.197837    72  0.913446  0.0000 0.001261 0.001536 0.006641  0.121488 -0.034136 -0.165310  35.5414213547  -89.6435104575    72.91345
CVMS 07MAY01 2007.3292 54221 1425 2  -89.6  -3945 -0.548113   3934661  0.197258    72  0.924189  0.0000 0.001231 0.001548 0.006599  0.023940 -0.028856 -0.145087  35.5414213495  -89.6435104546    72.92419
CVMS 07MAY02 2007.3320 54222 1425 3  -89.6  -3945 -0.549347   3934661  0.199434    72  0.931988  0.0000 0.001390 0.001650 0.007231  0.064054 -0.041690 -0.142914  35.5414213691  -89.6435104686    72.93199
CVMS 07MAY03 2007.3347 54223 1425 4  -89.6  -3945 -0.547655   3934661  0.200299    72  0.934139  0.0000 0.001347 0.001660 0.007112  0.087105 -0.044025 -0.137173  35.5414213768  -89.6435104504    72.93414
CVMS 07MAY04 2007.3374 54224 1425 5  -89.6  -3945 -0.547283   3934661  0.201804    72  0.917960  0.0000 0.001300 0.001677 0.007127  0.095702 -0.097654 -0.118390  35.5414213904  -89.6435104467    72.91796
CVMS 07MAY05 2007.3402 54225 1425 6  -89.6  -3945 -0.546389   3934661  0.198716    72  0.921007  0.0000 0.001366 0.001656 0.007384  0.074835 -0.091585 -0.189997  35.5414213625  -89.6435104373    72.92101
CVMS 07MAY06 2007.3429 54226 1426 0  -89.6  -3945 -0.548001   3934661  0.197069    72  0.925138  0.0000 0.001304 0.001534 0.006921  0.056041 -0.048016 -0.179528  35.5414213476  -89.6435104554    72.92514
CVMS 07MAY07 2007.3457 54227 1426 1  -89.6  -3945 -0.546215   3934661  0.200866    72  0.919584  0.0000 0.001307 0.001546 0.006799  0.079848 -0.044562 -0.103976  35.5414213818  -89.6435104362    72.91958
CVMS 07MAY08 2007.3484 54228 1426 2  -89.6  -3945 -0.548311   3934661  0.197901    72  0.927637  0.0000 0.001287 0.001513 0.006686  0.036724 -0.028283 -0.191026  35.5414213551  -89.6435104597    72.92764
CVMS 07MAY09 2007.3511 54229 1426 3  -89.6  -3945 -0.548420   3934661  0.198064    72  0.926384  0.0000 0.001261 0.001595 0.006703  0.036393  0.007566 -0.124052  35.5414213565  -89.6435104613    72.92638
CVMS 07MAY10 2007.3539 54230 1426 4  -89.6  -3945 -0.547719   3934661  0.200071    72  0.922601  0.0000 0.001342 0.001627 0.007201 -0.016255  0.026863 -0.206661  35.5414213745  -89.6435104540    72.92260
CVMS 07MAY11 2007.3566 54231 1426 5  -89.6  -3945 -0.548048   3934661  0.201962    72  0.927751  0.0000 0.001283 0.001642 0.007034  0.036439 -0.015868 -0.113413  35.5414213916  -89.6435104581    72.92775
CVMS 07MAY12 2007.3593 54232 1426 6  -89.6  -3945 -0.545886   3934661  0.200692    72  0.925768  0.0000 0.001269 0.001516 0.006719  0.066139 -0.017276 -0.184200  35.5414213801  -89.6435104346    72.92577
CVMS 07MAY13 2007.3621 54233 1427 0  -89.6  -3945 -0.546926   3934661  0.200469    72  0.924558  0.0000 0.001266 0.001566 0.006899  0.076028 -0.063755 -0.162865  35.5414213780  -89.6435104465    72.92456
CVMS 07MAY14 2007.3648 54234 1427 1  -89.6  -3945 -0.547585   3934661  0.201355    72  0.918334  0.0000 0.001320 0.001531 0.006802  0.030909 -0.082014 -0.178608  35.5414213860  -89.6435104542    72.91833
CVMS 07MAY15 2007.3676 54235 1427 2  -89.6  -3945 -0.550223   3934661  0.199736    72  0.924824  0.0000 0.001311 0.001596 0.007034  0.069903 -0.087993 -0.130297  35.5414213714  -89.6435104837    72.92482
CVMS 07MAY16 2007.3703 54236 1427 3  -89.6  -3945 -0.546384   3934661  0.197603    72  0.912464  0.0000 0.001332 0.001655 0.007210  0.039082 -0.127695 -0.076062  35.5414213521  -89.6435104418    72.91246
CVMS 07MAY17 2007.3730 54237 1427 4  -89.6  -3945 -0.547797   3934661  0.200239    72  0.923268  0.0000 0.001291 0.001524 0.006602  0.066962 -0.060104 -0.141434  35.5414213758  -89.6435104578    72.92327
CVMS 07MAY18 2007.3758 54238 1427 5  -89.6  -3945 -0.547959   3934661  0.199865    72  0.920560  0.0000 0.001351 0.001555 0.006939  0.067158 -0.078849 -0.169357  35.5414213724  -89.6435104600    72.92056
CVMS 07MAY19 2007.3785 54239 1427 6  -89.6  -3945 -0.547103   3934661  0.197212    72  0.921587  0.0000 0.001324 0.001567 0.006938  0.050101  0.043374 -0.050878  35.5414213485  -89.6435104510    72.92159
CVMS 07MAY20 2007.3812 54240 1428 0  -89.6  -3945 -0.546317   3934661  0.198492    72  0.913111  0.0000 0.001260 0.001518 0.006555  0.063406 -0.005411 -0.138867  35.5414213600  -89.6435104427    72.91311
CVMS 07MAY21 2007.3840 54241 1428 1  -89.6  -3945 -0.548290   3934661  0.200158    72  0.927305  0.0000 0.001259 0.001518 0.006604  0.024084 -0.042882 -0.142547  35.5414213750  -89.6435104649    72.92731
CVMS 07MAY22 2007.3867 54242 1428 2  -89.6  -3945 -0.548841   3934661  0.197551    72  0.937659  0.0000 0.001283 0.001501 0.006630  0.021487 -0.033676 -0.152209  35.5414213514  -89.6435104714    72.93766
CVMS 07MAY23 2007.3895 54243 1428 3  -89.6  -3945 -0.547107   3934661  0.197159    72  0.926383  0.0000 0.001275 0.001546 0.006860  0.103382 -0.004101 -0.190104  35.5414213478  -89.6435104527    72.92638
CVMS 07MAY24 2007.3922 54244 1428 4  -89.6  -3945 -0.548266   3934661  0.201566    72  0.923143  0.0000 0.001371 0.001639 0.007498  0.163374 -0.117028 -0.192297  35.5414213875  -89.6435104659    72.92314
CVMS 07MAY25 2007.3949 54245 1428 5  -89.6  -3945 -0.549159   3934661  0.199425    72  0.925411  0.0000 0.001293 0.001563 0.006843  0.064988 -0.095667 -0.123387  35.5414213682  -89.6435104761    72.92541
CVMS 07MAY26 2007.3977 54246 1428 6  -89.6  -3945 -0.549561   3934661  0.199974    72  0.925666  0.0000 0.001373 0.001578 0.007236  0.028686  0.015018 -0.054146  35.5414213731  -89.6435104810    72.92567
CVMS 07MAY27 2007.4004 54247 1429 0  -89.6  -3945 -0.547025   3934661  0.199628    72  0.915076  0.0000 0.001280 0.001609 0.007006  0.064656 -0.027940 -0.109072  35.5414213700  -89.6435104534    72.91508
CVMS 07MAY28 2007.4031 54248 1429 1  -89.6  -3945 -0.548267   3934661  0.199861    72  0.918293  0.0000 0.001298 0.001596 0.006813  0.073898 -0.027675 -0.089077  35.5414213720  -89.6435104675    72.91829
CVMS 07MAY29 2007.4059 54249 1429 2  -89.6  -3945 -0.549901   3934661  0.199434    72  0.923697  0.0000 0.001322 0.001535 0.006915  0.030441 -0.023264 -0.116282  35.5414213682  -89.6435104860    72.92370
CVMS 07MAY30 2007.4086 54250 1429 3  -89.6  -3945 -0.547702   3934661  0.199077    72  0.934468  0.0000 0.001260 0.001555 0.006714  0.045442 -0.008123 -0.130418  35.5414213649  -89.6435104622    72.93447
CVMS 07MAY31 2007.4114 54251 1429 4  -89.6  -3945 -0.548155   3934661  0.197711    72  0.926857  0.0000 0.001332 0.001621 0.007079  0.078195 -0.056575 -0.059511  35.5414213526  -89.6435104676    72.92686
CVMS 07JUN01 2007.4141 54252 1429 5  -89.6  -3945 -0.547759   3934661  0.200512    72  0.924148  0.0000 0.001290 0.001580 0.006862  0.095049  0.072067 -0.170987  35.5414213778  -89.6435104636    72.92415
CVMS 07JUN02 2007.4168 54253 1429 6  -89.6  -3945 -0.547281   3934661  0.200700    72  0.937020  0.0000 0.001265 0.001570 0.006812  0.042321 -0.034915 -0.084834  35.5414213794  -89.6435104588    72.93702
CVMS 07JUN03 2007.4196 54254 1430 0  -89.6  -3945 -0.550088   3934661  0.199439    72  0.934776  0.0000 0.001325 0.001591 0.006983  0.056782 -0.033671 -0.036385  35.5414213680  -89.6435104901    72.93478
CVMS 07JUN04 2007.4223 54255 1430 1  -89.6  -3945 -0.549492   3934661  0.199501    72  0.934682  0.0000 0.001310 0.001589 0.007065  0.029879 -0.071020 -0.136983  35.5414213686  -89.6435104840    72.93468
CVMS 07JUN05 2007.4251 54256 1430 2  -89.6  -3945 -0.549268   3934661  0.201405    72  0.937959  0.0000 0.001295 0.001540 0.006615  0.042162 -0.013227 -0.076342  35.5414213857  -89.6435104819    72.93796
CVMS 07JUN06 2007.4278 54257 1430 3  -89.6  -3945 -0.548867   3934661  0.201540    72  0.926121  0.0000 0.001333 0.001591 0.007102  0.038503  0.020114 -0.098071  35.5414213869  -89.6435104779    72.92612
CVMS 07JUN07 2007.4305 54258 1430 4  -89.6  -3945 -0.544962   3934661  0.198661    72  0.935235  0.0000 0.001301 0.001572 0.006874  0.017466 -0.014621 -0.082059  35.5414213609  -89.6435104353    72.93523
CVMS 07JUN08 2007.4333 54259 1430 5  -89.6  -3945 -0.548129   3934661  0.199005    72  0.925780  0.0000 0.001293 0.001593 0.006904  0.007262 -0.025034 -0.075864  35.5414213639  -89.6435104706    72.92578
CVMS 07JUN09 2007.4360 54260 1430 6  -89.6  -3945 -0.548205   3934661  0.202597    72  0.918611  0.0000 0.001266 0.001511 0.006666  0.024360 -0.040912 -0.150711  35.5414213963  -89.6435104719    72.91861
CVMS 07JUN10 2007.4387 54261 1431 0  -89.6  -3945 -0.548370   3934661  0.201003    72  0.923749  0.0000 0.001299 0.001567 0.006847  0.061493 -0.033009 -0.105319  35.5414213819  -89.6435104741    72.92375
CVMS 07JUN11 2007.4415 54262 1431 1  -89.6  -3945 -0.548218   3934661  0.199125    72  0.930385  0.0000 0.001302 0.001593 0.007112  0.010062 -0.086734 -0.186356  35.5414213649  -89.6435104729    72.93039
CVMS 07JUN12 2007.4442 54263 1431 2  -89.6  -3945 -0.548133   3934661  0.201958    72  0.922554  0.0000 0.001309 0.001622 0.007041 -0.019808  0.053995 -0.170826  35.5414213904  -89.6435104723    72.92255
CVMS 07JUN13 2007.4470 54264 1431 3  -89.6  -3945 -0.550569   3934661  0.198538    72  0.925197  0.0000 0.001367 0.001585 0.007172  0.046024  0.065448 -0.085450  35.5414213596  -89.6435104996    72.92520
CVMS 07JUN14 2007.4497 54265 1431 4  -89.6  -3945 -0.549665   3934661  0.199972    72  0.917387  0.0000 0.001369 0.001702 0.007249  0.161343 -0.072457 -0.103034  35.5414213725  -89.6435104901    72.91739
CVMS 07JUN15 2007.4524 54266 1431 5  -89.6  -3945 -0.547315   3934661  0.198293    72  0.916892  0.0000 0.001392 0.001627 0.007333 -0.012584 -0.058463 -0.114561  35.5414213573  -89.6435104646    72.91689
CVMS 07JUN16 2007.4552 54267 1431 6  -89.6  -3945 -0.549375   3934661  0.200270    72  0.910999  0.0000 0.001392 0.001723 0.007536  0.062545  0.019689 -0.063850  35.5414213751  -89.6435104877    72.91100
CVMS 07JUN17 2007.4579 54268 1432 0  -89.6  -3945 -0.551024   3934661  0.198047    72  0.913515  0.0000 0.001348 0.001656 0.007286  0.033914  0.052325 -0.043296  35.5414213550  -89.6435105063    72.91352
CVMS 07JUN18 2007.4606 54269 1432 1  -89.6  -3945 -0.551879   3934661  0.198553    72  0.920029  0.0000 0.001392 0.001685 0.007492  0.011074  0.042058 -0.129393  35.5414213595  -89.6435105161    72.92003
CVMS 07JUN19 2007.4634 54270 1432 2  -89.6  -3945 -0.548763   3934661  0.199774    72  0.916314  0.0000 0.001375 0.001639 0.007305 -0.017170 -0.081380 -0.134477  35.5414213705  -89.6435104822    72.91631
CVMS 07JUN20 2007.4661 54271 1432 3  -89.6  -3945 -0.550975   3934661  0.198908    72  0.907505  0.0000 0.001412 0.001573 0.007267 -0.006918 -0.003504 -0.184109  35.5414213627  -89.6435105070    72.90751
CVMS 07JUN21 2007.4689 54272 1432 4  -89.6  -3945 -0.550928   3934661  0.203741    72  0.906638  0.0000 0.001453 0.001685 0.007830  0.015198 -0.081281 -0.128056  35.5414214062  -89.6435105069    72.90664
CVMS 07JUN22 2007.4716 54273 1432 5  -89.6  -3945 -0.549538   3934661  0.199964    72  0.910540  0.0000 0.001392 0.001639 0.007463  0.021882 -0.001230 -0.138895  35.5414213721  -89.6435104920    72.91054
CVMS 07JUN23 2007.4743 54274 1432 6  -89.6  -3945 -0.548857   3934661  0.199557    72  0.903729  0.0000 0.001325 0.001643 0.007313  0.031535  0.036077 -0.126672  35.5414213684  -89.6435104849    72.90373
CVMS 07JUN24 2007.4771 54275 1433 0  -89.6  -3945 -0.547919   3934661  0.196331    72  0.922246  0.0000 0.001384 0.001659 0.007289  0.049349  0.109468 -0.077544  35.5414213393  -89.6435104750    72.92225
CVMS 07JUN25 2007.4798 54276 1433 1  -89.6  -3945 -0.548275   3934661  0.199358    72  0.910808  0.0000 0.001358 0.001691 0.007462  0.065000  0.040246 -0.088501  35.5414213666  -89.6435104793    72.91081
CVMS 07JUN26 2007.4825 54277 1433 2  -89.6  -3945 -0.552520   3934661  0.197971    72  0.911776  0.0000 0.001369 0.001685 0.007395  0.045379 -0.031511 -0.068302  35.5414213540  -89.6435105266    72.91178
CVMS 07JUN27 2007.4853 54278 1433 3  -89.6  -3945 -0.549336   3934661  0.200757    72  0.907003  0.0000 0.001393 0.001647 0.007529  0.081509 -0.077217 -0.170874  35.5414213791  -89.6435104919    72.90700
CVMS 07JUN28 2007.4880 54279 1433 4  -89.6  -3945 -0.547803   3934661  0.200715    72  0.912340  0.0000 0.001380 0.001647 0.007559  0.013849  0.067391 -0.098965  35.5414213787  -89.6435104754    72.91234
CVMS 07JUN29 2007.4908 54280 1433 5  -89.6  -3945 -0.549216   3934661  0.198495    72  0.908618  0.0000 0.001423 0.001706 0.007738  0.013110  0.017208 -0.073761  35.5414213586  -89.6435104914    72.90862
CVMS 07JUN30 2007.4935 54281 1433 6  -89.6  -3945 -0.548035   3934661  0.201194    72  0.905861  0.0000 0.001383 0.001635 0.007345  0.069133  0.000079 -0.133644  35.5414213829  -89.6435104788    72.90586
CVMS 07JUL01 2007.4962 54282 1434 0  -89.6  -3945 -0.548605   3934661  0.196542    72  0.909483  0.0000 0.001413 0.001721 0.007936  0.019463  0.042764 -0.095497  35.5414213410  -89.6435104855    72.90948
CVMS 07JUL02 2007.4990 54283 1434 1  -89.6  -3945 -0.548628   3934661  0.198570    72  0.912452  0.0000 0.001453 0.001718 0.007771  0.037271 -0.034666 -0.114181  35.5414213592  -89.6435104861    72.91245
CVMS 07JUL03 2007.5017 54284 1434 2  -89.6  -3945 -0.549187   3934661  0.197988    72  0.922818  0.0000 0.001389 0.001640 0.007544  0.021442  0.012047 -0.156646  35.5414213539  -89.6435104927    72.92282
CVMS 07JUL04 2007.5044 54285 1434 3  -89.6  -3945 -0.548586   3934661  0.197127    72  0.915678  0.0000 0.001392 0.001701 0.007663  0.053416  0.041597 -0.124563  35.5414213461  -89.6435104865    72.91568
CVMS 07JUL05 2007.5072 54286 1434 4  -89.6  -3945 -0.549089   3934661  0.198800    72  0.902290  0.0000 0.001443 0.001746 0.007732  0.059713  0.062490 -0.125665  35.5414213612  -89.6435104925    72.90229
CVMS 07JUL06 2007.5099 54287 1434 5  -89.6  -3945 -0.551055   3934661  0.201314    72  0.904731  0.0000 0.001390 0.001714 0.007564  0.002618  0.086869 -0.011938  35.5414213838  -89.6435105146    72.90473
CVMS 07JUL07 2007.5127 54288 1434 6  -89.6  -3945 -0.547065   3934661  0.197740    72  0.909820  0.0000 0.001482 0.001729 0.007819  0.037883  0.003972 -0.081941  35.5414213516  -89.6435104710    72.90982
CVMS 07JUL08 2007.5154 54289 1435 0  -89.6  -3945 -0.550366   3934661  0.194223    72  0.918963  0.0000 0.001345 0.001668 0.007458  0.020248  0.028294 -0.184921  35.5414213198  -89.6435105078    72.91896
CVMS 07JUL09 2007.5181 54290 1435 1  -89.6  -3945 -0.550191   3934661  0.198418    72  0.912578  0.0000 0.001397 0.001727 0.007668  0.067118  0.117112 -0.093570  35.5414213576  -89.6435105063    72.91258
CVMS 07JUL10 2007.5209 54291 1435 2  -89.6  -3945 -0.549388   3934661  0.196696    72  0.918934  0.0000 0.001366 0.001713 0.007407  0.069630 -0.011705 -0.043098  35.5414213421  -89.6435104978    72.91893
CVMS 07JUL11 2007.5236 54292 1435 3  -89.6  -3945 -0.548390   3934661  0.199067    72  0.912815  0.0000 0.001519 0.001848 0.008342  0.079566  0.002188 -0.131883  35.5414213634  -89.6435104873    72.91282
CVMS 07JUL12 2007.5264 54293 1435 4  -89.6  -3945 -0.548851   3934661  0.195916    72  0.900451  0.0000 0.001425 0.001696 0.007540  0.070185 -0.007691 -0.053213  35.5414213350  -89.6435104928    72.90045
CVMS 07JUL13 2007.5291 54294 1435 5  -89.6  -3945 -0.546351   3934661  0.198865    72  0.912743  0.0000 0.001416 0.001635 0.007528  0.023701  0.059478 -0.134578  35.5414213615  -89.6435104656    72.91274
CVMS 07JUL14 2007.5318 54295 1435 6  -89.6  -3945 -0.548537   3934661  0.198954    72  0.902419  0.0000 0.001423 0.001696 0.007516  0.123780  0.089171 -0.133561  35.5414213623  -89.6435104901    72.90242
CVMS 07JUL15 2007.5346 54296 1436 0  -89.6  -3945 -0.549240   3934661  0.195204    72  0.905094  0.0000 0.001365 0.001694 0.007302  0.058754  0.007955 -0.002109  35.5414213284  -89.6435104983    72.90509
CVMS 07JUL16 2007.5373 54297 1436 1  -89.6  -3945 -0.546912   3934661  0.196588    72  0.907255  0.0000 0.001476 0.001715 0.007784  0.026072 -0.053039 -0.131650  35.5414213409  -89.6435104730    72.90725
CVMS 07JUL17 2007.5400 54298 1436 2  -89.6  -3945 -0.549400   3934661  0.195396    72  0.914451  0.0000 0.001300 0.001702 0.007118  0.046467  0.016731 -0.067016  35.5414213301  -89.6435105009    72.91445
CVMS 07JUL18 2007.5428 54299 1436 3  -89.6  -3945 -0.549300   3934661  0.197603    72  0.913300  0.0000 0.001335 0.001621 0.007106  0.004659 -0.068205 -0.145971  35.5414213500  -89.6435105002    72.91330
CVMS 07JUL19 2007.5455 54300 1436 4  -89.6  -3945 -0.548191   3934661  0.196667    72  0.909619  0.0000 0.001430 0.001657 0.007622  0.035740 -0.024045 -0.177259  35.5414213415  -89.6435104884    72.90962
CVMS 07JUL20 2007.5483 54301 1436 5  -89.6  -3945 -0.548615   3934661  0.200614    72  0.917540  0.0000 0.001360 0.001644 0.007251  0.026933  0.022420 -0.150540  35.5414213770  -89.6435104935    72.91754
CVMS 07JUL21 2007.5510 54302 1436 6  -89.6  -3945 -0.548333   3934661  0.197517    72  0.921578  0.0000 0.001417 0.001635 0.007452 -0.011364  0.000314 -0.184708  35.5414213491  -89.6435104908    72.92158
CVMS 07JUL22 2007.5537 54303 1437 0  -89.6  -3945 -0.548446   3934661  0.199610    72  0.920143  0.0000 0.001396 0.001685 0.007348  0.018998 -0.115150 -0.045997  35.5414213679  -89.6435104925    72.92014
CVMS 07JUL23 2007.5565 54304 1437 1  -89.6  -3945 -0.549344   3934661  0.197684    72  0.917631  0.0000 0.001322 0.001600 0.007024  0.022991  0.009259 -0.077666  35.5414213505  -89.6435105028    72.91763
CVMS 07JUL24 2007.5592 54305 1437 2  -89.6  -3945 -0.548513   3934661  0.196779    72  0.913467  0.0000 0.001293 0.001634 0.006922  0.009285 -0.084004 -0.122502  35.5414213423  -89.6435104940    72.91347
CVMS 07JUL25 2007.5619 54306 1437 3  -89.6  -3945 -0.547751   3934661  0.197408    72  0.917125  0.0000 0.001386 0.001564 0.007122 -0.036503 -0.100979 -0.146179  35.5414213480  -89.6435104861    72.91712
CVMS 07JUL26 2007.5647 54307 1437 4  -89.6  -3945 -0.547485   3934661  0.195392    72  0.919114  0.0000 0.001323 0.001608 0.007093  0.022424 -0.005626 -0.063074  35.5414213298  -89.6435104835    72.91911
CVMS 07JUL27 2007.5674 54308 1437 5  -89.6  -3945 -0.549676   3934661  0.196242    72  0.909052  0.0000 0.001378 0.001559 0.007083  0.005990 -0.074210 -0.116031  35.5414213374  -89.6435105081    72.90905
CVMS 07JUL28 2007.5702 54309 1437 6  -89.6  -3945 -0.548189   3934661  0.197203    72  0.919952  0.0000 0.001391 0.001652 0.007296  0.019823  0.059980 -0.067332  35.5414213460  -89.6435104921    72.91995
CVMS 07JUL29 2007.5729 54310 1438 0  -89.6  -3945 -0.550230   3934661  0.197879    72  0.917704  0.0000 0.001391 0.001690 0.007569  0.071380 -0.021527 -0.098242  35.5414213521  -89.6435105151    72.91770
CVMS 07JUL30 2007.5756 54311 1438 1  -89.6  -3945 -0.549397   3934661  0.194333    72  0.916104  0.0000 0.001312 0.001606 0.006947  0.019725  0.023099 -0.097306  35.5414213201  -89.6435105063    72.91610
CVMS 07JUL31 2007.5784 54312 1438 2  -89.6  -3945 -0.547367   3934661  0.197884    72  0.912187  0.0000 0.001405 0.001736 0.007845  0.031612 -0.030240 -0.123167  35.5414213521  -89.6435104843    72.91219
CVMS 07AUG01 2007.5811 54313 1438 3  -89.6  -3945 -0.551049   3934661  0.197772    72  0.923163  0.0000 0.001386 0.001677 0.007544  0.057132  0.007139 -0.164680  35.5414213510  -89.6435105253    72.92316
CVMS 07AUG02 2007.5838 54314 1438 4  -89.6  -3945 -0.548067   3934661  0.192417    72  0.902282  0.0000 0.001509 0.001803 0.008084  0.105422  0.092586 -0.052761  35.5414213027  -89.6435104929    72.90228
CVMS 07AUG03 2007.5866 54315 1438 5  -89.6  -3945 -0.550096   3934661  0.195176    72  0.912114  0.0000 0.001444 0.001665 0.007693  0.016039  0.034262 -0.065153  35.5414213275  -89.6435105157    72.91211
CVMS 07AUG04 2007.5893 54316 1438 6  -89.6  -3945 -0.546782   3934661  0.198840    72  0.916910  0.0000 0.001409 0.001738 0.007643  0.083387 -0.118717 -0.128729  35.5414213605  -89.6435104796    72.91691
CVMS 07AUG05 2007.5921 54317 1439 0  -89.6  -3945 -0.546877   3934661  0.194387    72  0.926511  0.0000 0.001372 0.001696 0.007609  0.062233  0.043997 -0.089894  35.5414213204  -89.6435104810    72.92651
CVMS 07AUG06 2007.5948 54318 1439 1  -89.6  -3945 -0.544453   3934661  0.196006    72  0.911866  0.0000 0.001399 0.001682 0.007602  0.069445 -0.045253 -0.183575  35.5414213349  -89.6435104547    72.91187
CVMS 07AUG07 2007.5975 54319 1439 2  -89.6  -3945 -0.546902   3934661  0.195910    72  0.915292  0.0000 0.001416 0.001761 0.007651  0.092256 -0.027270 -0.134265  35.5414213340  -89.6435104821    72.91529
CVMS 07AUG08 2007.6003 54320 1439 3  -89.6  -3945 -0.546241   3934661  0.196832    72  0.922050  0.0000 0.001314 0.001672 0.007121  0.024935 -0.053058 -0.084703  35.5414213423  -89.6435104753    72.92205
CVMS 07AUG09 2007.6030 54321 1439 4  -89.6  -3945 -0.547302   3934661  0.195633    72  0.918515  0.0000 0.001391 0.001621 0.007258  0.022643 -0.033815 -0.122761  35.5414213315  -89.6435104874    72.91851
CVMS 07AUG10 2007.6057 54322 1439 5  -89.6  -3945 -0.547728   3934661  0.196213    72  0.929989  0.0000 0.001335 0.001690 0.007178 -0.043190 -0.068312 -0.128138  35.5414213367  -89.6435104925    72.92999
CVMS 07AUG11 2007.6085 54323 1439 6  -89.6  -3945 -0.548047   3934661  0.198678    72  0.921534  0.0000 0.001343 0.001649 0.007295 -0.005365 -0.038739 -0.129088  35.5414213588  -89.6435104964    72.92153
CVMS 07AUG12 2007.6112 54324 1440 0  -89.6  -3945 -0.547828   3934661  0.196960    72  0.918117  0.0000 0.001426 0.001728 0.007732 -0.005628 -0.018664 -0.120799  35.5414213433  -89.6435104944    72.91812
CVMS 07AUG13 2007.6140 54325 1440 1  -89.6  -3945 -0.549806   3934661  0.195375    72  0.918742  0.0000 0.001416 0.001663 0.007511 -0.008666 -0.005289 -0.115605  35.5414213290  -89.6435105166    72.91874
CVMS 07AUG14 2007.6167 54326 1440 2  -89.6  -3945 -0.545896   3934661  0.194595    72  0.915352  0.0000 0.001448 0.001832 0.007738  0.050173 -0.049804 -0.062954  35.5414213219  -89.6435104739    72.91535
