53020.0	2004.040984	14.922315
53025.0	2004.054645	15.008372
53026.0	2004.057377	11.022384
53027.0	2004.060109	12.391395
53028.0	2004.062842	12.302407
53029.0	2004.065574	10.943418
53030.0	2004.068306	11.043430
53031.0	2004.071038	8.881441
53032.0	2004.073770	9.370452
53033.0	2004.076503	11.071464
53034.0	2004.079235	11.326475
53035.0	2004.081967	14.143487
53036.0	2004.084699	12.860498
53037.0	2004.087432	13.146510
53038.0	2004.090164	12.303521
53039.0	2004.092896	12.836533
53040.0	2004.095628	12.326544
53041.0	2004.098361	11.579556
53042.0	2004.101093	8.960567
53043.0	2004.103825	10.926578
53044.0	2004.106557	9.996590
53045.0	2004.109290	9.816601
53046.0	2004.112022	12.092613
53047.0	2004.114754	9.580624
53048.0	2004.117486	8.705636
53049.0	2004.120219	9.705647
53050.0	2004.122951	10.192659
53051.0	2004.125683	10.580670
53052.0	2004.128415	10.769682
53053.0	2004.131148	9.275693
53054.0	2004.133880	10.192704
53055.0	2004.136612	10.840716
53056.0	2004.139344	10.836727
53057.0	2004.142077	9.424739
53058.0	2004.144809	10.203750
53059.0	2004.147541	10.932762
53060.0	2004.150273	9.146773
53061.0	2004.153005	8.201785
53062.0	2004.155738	10.253796
53063.0	2004.158470	10.020808
53064.0	2004.161202	11.505819
53065.0	2004.163934	10.982830
53066.0	2004.166667	9.960842
53067.0	2004.169399	8.121853
53068.0	2004.172131	10.868865
53069.0	2004.174863	9.231876
53070.0	2004.177596	7.198888
53071.0	2004.180328	7.338899
53072.0	2004.183060	7.429911
53073.0	2004.185792	7.266922
53074.0	2004.188525	9.866934
53075.0	2004.191257	9.217945
53076.0	2004.193989	11.904956
53077.0	2004.196721	9.501968
53078.0	2004.199454	12.074979
53079.0	2004.202186	11.252991
53080.0	2004.204918	9.383002
53081.0	2004.207650	10.552014
53082.0	2004.210383	9.479025
53083.0	2004.213115	10.770037
53084.0	2004.215847	11.350048
53085.0	2004.218579	9.908060
53086.0	2004.221311	8.179071
53087.0	2004.224044	11.204082
53088.0	2004.226776	13.530094
53089.0	2004.229508	9.775105
53090.0	2004.232240	9.859117
53091.0	2004.234973	12.680128
53092.0	2004.237705	11.547140
53093.0	2004.240437	10.085151
53094.0	2004.243169	10.503163
53095.0	2004.245902	10.917174
53096.0	2004.248634	10.924186
53097.0	2004.251366	10.678197
53098.0	2004.254098	8.187208
53099.0	2004.256831	10.242220
53100.0	2004.259563	11.455231
53101.0	2004.262295	9.884243
53102.0	2004.265027	10.299254
53103.0	2004.267760	9.441266
53104.0	2004.270492	9.332277
53105.0	2004.273224	11.374289
53106.0	2004.275956	11.137300
53107.0	2004.278689	10.328312
53108.0	2004.281421	9.440323
53109.0	2004.284153	9.849334
53110.0	2004.286885	10.878346
53111.0	2004.289617	12.677357
53112.0	2004.292350	13.225369
53113.0	2004.295082	9.605380
53114.0	2004.297814	11.774392
53115.0	2004.300546	10.177403
53116.0	2004.303279	10.870415
53117.0	2004.306011	12.393426
53118.0	2004.308743	10.318438
53119.0	2004.311475	10.777449
53120.0	2004.314208	11.430460
53121.0	2004.316940	11.573472
53122.0	2004.319672	10.524483
53123.0	2004.322404	13.040495
53124.0	2004.325137	9.779506
53125.0	2004.327869	9.886518
53126.0	2004.330601	7.678529
53127.0	2004.333333	10.269541
53128.0	2004.336066	9.415552
53129.0	2004.338798	10.222564
53130.0	2004.341530	11.033575
53131.0	2004.344262	11.777586
53132.0	2004.346995	8.101598
53133.0	2004.349727	9.636609
53134.0	2004.352459	11.724621
53135.0	2004.355191	10.656632
53136.0	2004.357923	13.799644
53137.0	2004.360656	12.358655
53138.0	2004.363388	11.718667
53139.0	2004.366120	9.004678
53140.0	2004.368852	8.544690
53141.0	2004.371585	10.090701
53142.0	2004.374317	11.432712
53143.0	2004.377049	9.739724
53144.0	2004.379781	10.576735
53145.0	2004.382514	11.624747
53146.0	2004.385246	9.956758
53147.0	2004.387978	10.458770
53148.0	2004.390710	10.696781
53149.0	2004.393443	10.585793
53150.0	2004.396175	11.550804
53151.0	2004.398907	11.334816
53152.0	2004.401639	11.320827
53153.0	2004.404372	10.600838
53154.0	2004.407104	9.167850
53155.0	2004.409836	9.701861
53156.0	2004.412568	11.948873
53157.0	2004.415301	9.894884
53158.0	2004.418033	11.320896
53159.0	2004.420765	11.297907
53160.0	2004.423497	11.481919
53161.0	2004.426230	10.474930
53162.0	2004.428962	12.066942
53163.0	2004.431694	10.313953
53164.0	2004.434426	9.550964
