58547.0	2019.172603	-1.763252
58548.0	2019.175342	0.151707
58549.0	2019.178082	2.121665
58550.0	2019.180822	2.789624
58551.0	2019.183562	2.696582
58552.0	2019.186301	2.027541
58553.0	2019.189041	2.348499
58554.0	2019.191781	2.792458
58555.0	2019.194521	3.266416
58556.0	2019.197260	3.370375
58557.0	2019.200000	-0.442667
58558.0	2019.202740	1.080292
58559.0	2019.205479	0.889250
58560.0	2019.208219	-0.718791
58561.0	2019.210959	1.338167
58562.0	2019.213699	-1.517874
58563.0	2019.216438	0.529084
58564.0	2019.219178	0.253043
58565.0	2019.221918	1.409002
58566.0	2019.224658	1.271960
58567.0	2019.227397	0.961919
58568.0	2019.230137	1.341877
58569.0	2019.232877	2.983836
58570.0	2019.235616	1.581794
58571.0	2019.238356	1.496753
58572.0	2019.241096	0.104711
58573.0	2019.243836	-1.262330
58574.0	2019.246575	0.299628
58575.0	2019.249315	-0.323413
58576.0	2019.252055	0.168545
58577.0	2019.254795	1.488504
58578.0	2019.257534	0.807462
58579.0	2019.260274	2.501421
58580.0	2019.263014	1.525379
58581.0	2019.265753	0.766338
58582.0	2019.268493	1.025296
58583.0	2019.271233	0.067255
58584.0	2019.273973	0.706214
58585.0	2019.276712	3.713172
58586.0	2019.279452	1.163131
58587.0	2019.282192	1.043089
58588.0	2019.284932	-0.689952
58589.0	2019.287671	1.703006
58590.0	2019.290411	2.285965
58591.0	2019.293151	0.086923
58592.0	2019.295890	0.170882
58593.0	2019.298630	0.485840
58594.0	2019.301370	-0.252201
58595.0	2019.304110	0.846757
58596.0	2019.306849	1.387716
58597.0	2019.309589	1.698674
58598.0	2019.312329	1.950633
58599.0	2019.315068	-0.705409
58600.0	2019.317808	2.684550
58601.0	2019.320548	0.955509
58602.0	2019.323288	0.933467
58603.0	2019.326027	1.838426
58604.0	2019.328767	2.869384
58605.0	2019.331507	2.759343
58606.0	2019.334247	0.848301
58607.0	2019.336986	-0.020740
58608.0	2019.339726	1.278218
58609.0	2019.342466	1.390177
58610.0	2019.345205	2.252135
58611.0	2019.347945	2.004094
58612.0	2019.350685	1.800052
58613.0	2019.353425	0.549011
58614.0	2019.356164	3.112969
58615.0	2019.358904	1.536928
58616.0	2019.361644	1.667886
58617.0	2019.364384	1.397845
58618.0	2019.367123	2.602804
58619.0	2019.369863	1.360762
58620.0	2019.372603	1.204721
58621.0	2019.375342	1.703679
58622.0	2019.378082	2.063638
58623.0	2019.380822	0.472596
58624.0	2019.383562	2.694555
58625.0	2019.386301	4.431513
58626.0	2019.389041	2.038472
58627.0	2019.391781	2.130430
58628.0	2019.394521	1.735389
58629.0	2019.397260	2.510347
58630.0	2019.400000	0.987306
58631.0	2019.402740	2.190264
58632.0	2019.405479	3.477223
58633.0	2019.408219	1.594181
58634.0	2019.410959	4.130140
58635.0	2019.413699	0.693098
58636.0	2019.416438	2.091057
58637.0	2019.419178	2.136016
58638.0	2019.421918	1.998974
58639.0	2019.424658	1.732933
58640.0	2019.427397	0.415891
58641.0	2019.430137	0.500850
58642.0	2019.432877	1.396808
58643.0	2019.435616	1.684767
58644.0	2019.438356	2.073725
58645.0	2019.441096	0.478684
58646.0	2019.443836	-0.950358
58647.0	2019.446575	1.740601
58648.0	2019.449315	3.086559
58649.0	2019.452055	2.941518
58650.0	2019.454795	0.868476
58651.0	2019.457534	1.826435
58652.0	2019.460274	0.573393
58653.0	2019.463014	3.909352
58654.0	2019.465753	3.058311
58655.0	2019.468493	3.046269
58656.0	2019.471233	0.969228
58657.0	2019.473973	3.452186
58658.0	2019.476712	3.342145
58659.0	2019.479452	2.553103
58660.0	2019.482192	3.127062
58661.0	2019.484932	2.035020
58662.0	2019.487671	2.060979
58663.0	2019.490411	5.768937
58664.0	2019.493151	1.679896
58665.0	2019.495890	0.845854
58666.0	2019.498630	1.553813
58667.0	2019.501370	3.823771
58668.0	2019.504110	2.944730
58669.0	2019.506849	3.579688
58670.0	2019.509589	1.765647
58671.0	2019.512329	4.483605
58672.0	2019.515068	2.442564
58673.0	2019.517808	4.618523
58674.0	2019.520548	2.910481
58675.0	2019.523288	0.208440
58676.0	2019.526027	1.258398
58677.0	2019.528767	1.350357
58678.0	2019.531507	1.232315
58679.0	2019.534247	2.806274
58680.0	2019.536986	0.180232
58681.0	2019.539726	2.966191
58682.0	2019.542466	-0.243851
58683.0	2019.545205	2.446108
58684.0	2019.547945	0.996066
58685.0	2019.550685	2.764025
58686.0	2019.553425	3.464983
58687.0	2019.556164	3.130942
58688.0	2019.558904	2.114900
58689.0	2019.561644	0.509859
58690.0	2019.564384	0.700818
58691.0	2019.567123	0.227776
58692.0	2019.569863	1.027735
58693.0	2019.572603	-0.160307
58694.0	2019.575342	1.720652
58695.0	2019.578082	-0.296390
58696.0	2019.580822	-1.459431
58697.0	2019.583562	-0.222473
58698.0	2019.586301	0.898486
58699.0	2019.589041	-0.316556
58700.0	2019.591781	1.848403
58701.0	2019.594521	0.254361
58702.0	2019.597260	0.301320
58703.0	2019.600000	2.926278
58704.0	2019.602740	2.727237
58705.0	2019.605479	0.211195
58706.0	2019.608219	-0.508846
58707.0	2019.610959	2.387113
58708.0	2019.613699	-0.491929
58709.0	2019.616438	0.596030
58710.0	2019.619178	0.081988
58711.0	2019.621918	1.498947
58712.0	2019.624658	-0.518095
58713.0	2019.627397	-1.924136
58714.0	2019.630137	0.576822
58715.0	2019.632877	-1.845219
58716.0	2019.635616	-1.031261
