# offset 52847
# offset 54161
# offset 54277
# offset 55333
# offset 56142
# offset 56713
# offset 58618
# offset 59248
51730.0	2000.509563	2.116929	2.116929
51731.0	2000.512295	-1.326898	-1.327369
51732.0	2000.515027	-0.543864	-0.544806
51733.0	2000.517760	0.040940	0.039527
51735.0	2000.523224	2.663432	2.661077
51736.0	2000.525956	3.602788	3.599962
51737.0	2000.528689	-0.180806	-0.184103
51739.0	2000.534153	-0.370277	-0.374515
51740.0	2000.536885	7.166604	7.161895
51741.0	2000.539617	4.189799	4.184619
51742.0	2000.542350	1.756122	1.750471
51744.0	2000.547814	3.339190	3.332597
51747.0	2000.556011	-1.548700	-1.556706
51752.0	2000.569672	2.753115	2.742754
51754.0	2000.575137	-0.204999	-0.216302
51755.0	2000.577869	-0.455001	-0.466774
51756.0	2000.580601	-0.311818	-0.324062
51758.0	2000.586066	-0.908059	-0.921245
51759.0	2000.588798	-1.430069	-1.443726
51761.0	2000.594262	-0.962519	-0.977118
51762.0	2000.596995	-0.261956	-0.277026
51763.0	2000.599727	3.570120	3.554579
51764.0	2000.602459	-0.914989	-0.931001
51765.0	2000.605191	0.601484	0.585001
51774.0	2000.629781	1.204513	1.183792
51775.0	2000.632514	1.460254	1.439062
51776.0	2000.635246	0.791489	0.769826
51778.0	2000.640710	1.126958	1.104353
51780.0	2000.646175	-0.900910	-0.924457
51781.0	2000.648907	3.128950	3.104932
51782.0	2000.651639	7.232662	7.208173
51783.0	2000.654372	-1.551716	-1.576676
51784.0	2000.657104	2.994744	2.969313
51785.0	2000.659836	3.203950	3.178048
51786.0	2000.662568	1.611332	1.584959
51787.0	2000.665301	0.521698	0.494854
51788.0	2000.668033	3.422791	3.395476
51789.0	2000.670765	-0.027511	-0.055296
51790.0	2000.673497	4.729381	4.701125
51791.0	2000.676230	3.342971	3.314244
51793.0	2000.681694	3.116659	3.086990
51794.0	2000.684426	5.532638	5.502498
51795.0	2000.687158	2.906582	2.875971
51796.0	2000.689891	6.648878	6.617796
51797.0	2000.692623	0.115580	0.084027
51798.0	2000.695355	6.747353	6.715329
51799.0	2000.698087	0.718713	0.686218
51800.0	2000.700820	4.155614	4.122648
51801.0	2000.703552	1.078413	1.044976
51802.0	2000.706284	4.248894	4.214986
51806.0	2000.717213	5.496795	5.461004
51807.0	2000.719945	-0.752374	-0.788636
51808.0	2000.722678	4.904093	4.867360
51809.0	2000.725410	0.152589	0.115385
51810.0	2000.728142	6.191714	6.154039
51815.0	2000.741803	-1.026146	-1.066176
51816.0	2000.744536	0.087144	0.046643
51819.0	2000.752732	0.128912	0.086998
51820.0	2000.755464	-0.093989	-0.136374
51821.0	2000.758197	-0.631634	-0.674490
51822.0	2000.760929	2.396547	2.353221
51823.0	2000.763661	-0.451789	-0.495586
51830.0	2000.782787	0.040984	-0.006110
51831.0	2000.785519	0.748987	0.701422
51832.0	2000.788251	0.064602	0.016566
51835.0	2000.796448	3.631338	3.581889
51836.0	2000.799180	2.946658	2.896738
51837.0	2000.801913	3.025813	2.975422
51838.0	2000.804645	2.804588	2.753726
51839.0	2000.807377	1.471135	1.419803
51840.0	2000.810109	2.973701	2.921898
51841.0	2000.812842	1.476627	1.424353
51845.0	2000.823770	4.813657	4.759499
51846.0	2000.826503	1.208346	1.153717
51847.0	2000.829235	1.773777	1.718677
51848.0	2000.831967	3.994734	3.939163
51850.0	2000.837432	3.485500	3.428987
51851.0	2000.840164	0.990850	0.933866
51852.0	2000.842896	2.588863	2.531408
51853.0	2000.845628	2.026692	1.968766
51854.0	2000.848361	6.695092	6.636695
51855.0	2000.851093	-1.059201	-1.118068
51860.0	2000.864754	-0.990930	-1.052152
51868.0	2000.886612	-0.963891	-1.028881
51872.0	2000.897541	1.379848	1.312975
51873.0	2000.900273	1.098629	1.031285
51875.0	2000.905738	3.292296	3.224010
51876.0	2000.908470	0.479255	0.410498
51877.0	2000.911202	2.100596	2.031368
51884.0	2000.930328	1.996333	1.923808
51885.0	2000.933060	-0.474129	-0.547125
51886.0	2000.935792	-1.256534	-1.330001
51887.0	2000.938525	0.484105	0.410167
51888.0	2000.941257	-0.759526	-0.833935
51889.0	2000.943989	0.644063	0.569184
51894.0	2000.957650	0.751890	0.674656
51902.0	2000.979508	-0.898419	-0.979421
51904.0	2000.984973	2.686836	2.604892
51905.0	2000.987705	3.375800	3.293386
51906.0	2000.990437	1.932598	1.849713
51919.0	2001.026027	-1.253545	-1.342565
51920.0	2001.028767	4.275252	4.185760
51921.0	2001.031507	3.069484	2.979520
51922.0	2001.034247	5.652470	5.562033
51923.0	2001.036986	2.184854	2.093945
51924.0	2001.039726	4.968091	4.876710
51925.0	2001.042466	2.111435	2.019582
51926.0	2001.045205	3.880506	3.788180
51927.0	2001.047945	5.109703	5.016905
51928.0	2001.050685	1.686063	1.592793
51929.0	2001.053425	4.790109	4.696367
51930.0	2001.056164	-0.423860	-0.518074
51931.0	2001.058904	3.036838	2.942151
51932.0	2001.061644	7.506714	7.411555
51934.0	2001.067123	5.266842	5.170739
51935.0	2001.069863	4.148252	4.051676
51936.0	2001.072603	4.634315	4.537267
51937.0	2001.075342	3.034523	2.937003
51938.0	2001.078082	5.623638	5.525646
51939.0	2001.080822	5.865613	5.767149
51940.0	2001.083562	7.897085	7.798148
51941.0	2001.086301	4.654752	4.555343
51942.0	2001.089041	0.790255	0.690374
51943.0	2001.091781	1.866560	1.766207
51944.0	2001.094521	3.333664	3.232838
51945.0	2001.097260	3.039185	2.937887
51947.0	2001.102740	2.540176	2.437934
51949.0	2001.108219	3.709773	3.606586
51950.0	2001.110959	3.999894	3.896235
51951.0	2001.113699	3.553416	3.449285
51952.0	2001.116438	5.748802	5.644199
51953.0	2001.119178	4.933000	4.827924
51955.0	2001.124658	5.178574	5.072554
51956.0	2001.127397	4.369244	4.262752
51957.0	2001.130137	4.563430	4.456465
51958.0	2001.132877	-0.298542	-0.405979
51959.0	2001.135616	4.057369	3.949460
51960.0	2001.138356	4.749401	4.641020
51961.0	2001.141096	2.616136	2.507282
51962.0	2001.143836	3.325336	3.216010
51963.0	2001.146575	5.290713	5.180915
51964.0	2001.149315	6.012385	5.902115
51965.0	2001.152055	4.968725	4.857983
51966.0	2001.154795	4.269719	4.158504
51967.0	2001.157534	7.929138	7.817451
51968.0	2001.160274	3.575516	3.463357
51969.0	2001.163014	7.557721	7.445090
51970.0	2001.165753	3.022384	2.909280
51971.0	2001.168493	4.903984	4.790408
51972.0	2001.171233	4.202884	4.088836
51973.0	2001.173973	5.393937	5.279417
51974.0	2001.176712	5.420095	5.305102
51975.0	2001.179452	3.764209	3.648744
51976.0	2001.182192	3.366400	3.250463
51977.0	2001.184932	4.009985	3.893576
51978.0	2001.187671	4.444065	4.327184
51979.0	2001.190411	6.291326	6.173972
51980.0	2001.193151	5.331081	5.213255
51981.0	2001.195890	0.275176	0.156878
51982.0	2001.198630	4.593436	4.474666
51983.0	2001.201370	3.698014	3.578771
51984.0	2001.204110	3.697680	3.577965
51985.0	2001.206849	4.793947	4.673760
51986.0	2001.209589	4.749301	4.628642
51987.0	2001.212329	1.640985	1.519853
51988.0	2001.215068	4.316917	4.195313
51989.0	2001.217808	3.004993	2.882917
51990.0	2001.220548	2.478409	2.355861
51991.0	2001.223288	3.689469	3.566449
51992.0	2001.226027	3.007501	2.884008
51993.0	2001.228767	1.350323	1.226358
51994.0	2001.231507	2.171256	2.046819
51995.0	2001.234247	1.914567	1.789658
51996.0	2001.236986	3.060908	2.935526
51997.0	2001.239726	4.406255	4.280401
51998.0	2001.242466	4.065175	3.938849
51999.0	2001.245205	5.556742	5.429944
52000.0	2001.247945	5.380645	5.253374
52001.0	2001.250685	4.603725	4.475982
52002.0	2001.253425	2.312342	2.184127
52003.0	2001.256164	2.122893	1.994206
52004.0	2001.258904	2.765946	2.636787
52005.0	2001.261644	5.221694	5.092062
52006.0	2001.264384	4.342632	4.212528
52007.0	2001.267123	2.688795	2.558219
52008.0	2001.269863	5.700061	5.569013
52010.0	2001.275342	3.461079	3.329086
52012.0	2001.280822	4.598580	4.465643
52013.0	2001.283562	3.315629	3.182219
52014.0	2001.286301	4.753629	4.619747
52015.0	2001.289041	3.288159	3.153805
