site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
TN49 11AUG29 2011.6578 55802 1651 1  -89.5  -1731 -0.245548   3961142  0.227553    95  0.186963  0.0000 0.000775 0.000900 0.003340 -0.050242  0.172431 -0.092131  35.7800907912  -89.5191499115    95.18696
TN49 11AUG30 2011.6605 55803 1651 2  -89.5  -1731 -0.244092   3961142  0.227121    95  0.175936  0.0000 0.000781 0.000878 0.003297 -0.054134  0.172230 -0.123512  35.7800907873  -89.5191498958    95.17594
TN49 11AUG31 2011.6632 55804 1651 3  -89.5  -1731 -0.242467   3961142  0.228121    95  0.185815  0.0000 0.000795 0.000897 0.003351 -0.024616  0.194968 -0.091085  35.7800907963  -89.5191498782    95.18581
TN49 11SEP01 2011.6660 55805 1651 4  -89.5  -1731 -0.243080   3961142  0.228528    95  0.186349  0.0000 0.000805 0.000929 0.003426 -0.029676  0.153598 -0.111905  35.7800907999  -89.5191498854    95.18635
TN49 11SEP02 2011.6687 55806 1651 5  -89.5  -1731 -0.245955   3961142  0.227864    95  0.181669  0.0000 0.000782 0.000917 0.003274 -0.050443  0.133512 -0.115239  35.7800907939  -89.5191499177    95.18167
TN49 11SEP03 2011.6715 55807 1651 6  -89.5  -1731 -0.244635   3961142  0.230181    95  0.183087  0.0000 0.000776 0.000912 0.003358 -0.029437  0.081972 -0.090917  35.7800908147  -89.5191499035    95.18309
TN49 11SEP04 2011.6742 55808 1652 0  -89.5  -1731 -0.244354   3961142  0.230747    95  0.189673  0.0000 0.000819 0.000950 0.003556 -0.069235  0.220669 -0.075276  35.7800908198  -89.5191499008    95.18967
TN49 11SEP05 2011.6769 55809 1652 1  -89.5  -1731 -0.244367   3961142  0.230628    95  0.181400  0.0000 0.000792 0.000896 0.003355 -0.036238  0.200811 -0.108728  35.7800908187  -89.5191499014    95.18140
TN49 11SEP06 2011.6797 55810 1652 2  -89.5  -1731 -0.244311   3961142  0.227625    95  0.174598  0.0000 0.000763 0.000869 0.003169 -0.052977  0.155276 -0.109238  35.7800907916  -89.5191499012    95.17460
TN49 11SEP07 2011.6824 55811 1652 3  -89.5  -1731 -0.244718   3961142  0.228967    95  0.175123  0.0000 0.000764 0.000862 0.003196 -0.031429  0.180370 -0.109742  35.7800908037  -89.5191499061    95.17512
TN49 11SEP08 2011.6851 55812 1652 4  -89.5  -1731 -0.245886   3961142  0.227779    95  0.173371  0.0000 0.000766 0.000901 0.003307 -0.041278  0.103355 -0.108410  35.7800907929  -89.5191499194    95.17337
TN49 11SEP09 2011.6879 55813 1652 5  -89.5  -1731 -0.245881   3961142  0.229393    95  0.169990  0.0000 0.000773 0.000908 0.003389 -0.030564  0.130842 -0.185079  35.7800908074  -89.5191499198    95.16999
TN49 11SEP10 2011.6906 55814 1652 6  -89.5  -1731 -0.244271   3961142  0.226925    95  0.180705  0.0000 0.000796 0.000892 0.003346 -0.023100  0.091025 -0.101530  35.7800907852  -89.5191499024    95.18070
TN49 11SEP11 2011.6934 55815 1653 0  -89.5  -1731 -0.244027   3961142  0.227318    95  0.174348  0.0000 0.000754 0.000861 0.003146 -0.027937  0.146804 -0.102283  35.7800907887  -89.5191499001    95.17435
TN49 11SEP12 2011.6961 55816 1653 1  -89.5  -1731 -0.244473   3961142  0.228592    95  0.170622  0.0000 0.000759 0.000873 0.003184 -0.068310  0.155764 -0.098155  35.7800908001  -89.5191499055    95.17062
TN49 11SEP13 2011.6988 55817 1653 2  -89.5  -1731 -0.242737   3961142  0.226162    95  0.183341  0.0000 0.000772 0.000890 0.003294 -0.048754  0.145760 -0.072245  35.7800907782  -89.5191498867    95.18334
TN49 11SEP14 2011.7016 55818 1653 3  -89.5  -1731 -0.246111   3961142  0.226709    95  0.190076  0.0000 0.000775 0.000913 0.003419 -0.027108  0.151388 -0.137088  35.7800907831  -89.5191499244    95.19008
TN49 11SEP15 2011.7043 55819 1653 4  -89.5  -1731 -0.245532   3961142  0.226800    95  0.172529  0.0000 0.000748 0.000862 0.003143 -0.011509  0.147286 -0.117003  35.7800907839  -89.5191499185    95.17253
TN49 11SEP16 2011.7070 55820 1653 5  -89.5  -1731 -0.244801   3961142  0.225581    95  0.171405  0.0000 0.000784 0.000912 0.003470 -0.059966  0.199623 -0.140558  35.7800907728  -89.5191499108    95.17140
TN49 11SEP17 2011.7098 55821 1653 6  -89.5  -1731 -0.244169   3961142  0.226311    95  0.178044  0.0000 0.000763 0.000904 0.003355 -0.015509  0.141935 -0.091249  35.7800907794  -89.5191499042    95.17804
TN49 11SEP18 2011.7125 55822 1654 0  -89.5  -1731 -0.243667   3961142  0.227337    95  0.185416  0.0000 0.000794 0.000919 0.003518 -0.037355  0.162389 -0.144364  35.7800907886  -89.5191498991    95.18542
TN49 11SEP19 2011.7153 55823 1654 1  -89.5  -1731 -0.245354   3961142  0.225590    95  0.191314  0.0000 0.000857 0.001007 0.003738 -0.072677  0.199950 -0.133627  35.7800907728  -89.5191499182    95.19131
TN49 11SEP20 2011.7180 55824 1654 2  -89.5  -1731 -0.244969   3961142  0.227042    95  0.176320  0.0000 0.000779 0.000902 0.003351 -0.043328  0.210946 -0.097921  35.7800907859  -89.5191499143    95.17632
TN49 11SEP21 2011.7207 55825 1654 3  -89.5  -1731 -0.244076   3961142  0.226988    95  0.173183  0.0000 0.000772 0.000901 0.003297 -0.081128  0.169926 -0.089028  35.7800907854  -89.5191499049    95.17318
TN49 11SEP22 2011.7235 55826 1654 4  -89.5  -1731 -0.244808   3961142  0.227300    95  0.169705  0.0000 0.000813 0.000901 0.003530 -0.075229  0.249833 -0.169955  35.7800907881  -89.5191499134    95.16970
TN49 11SEP23 2011.7262 55827 1654 5  -89.5  -1731 -0.245991   3961142  0.227245    95  0.173447  0.0000 0.000744 0.000861 0.003169 -0.069176  0.172147 -0.101524  35.7800907876  -89.5191499269    95.17345
TN49 11SEP24 2011.7290 55828 1654 6  -89.5  -1731 -0.245483   3961142  0.227731    95  0.178928  0.0000 0.000760 0.000877 0.003290 -0.068785  0.144571 -0.130204  35.7800907920  -89.5191499217    95.17893
TN49 11SEP25 2011.7317 55829 1655 0  -89.5  -1731 -0.244202   3961142  0.226305    95  0.186708  0.0000 0.000803 0.000931 0.003483 -0.038406  0.137297 -0.096580  35.7800907791  -89.5191499079    95.18671
TN49 11SEP26 2011.7344 55830 1655 1  -89.5  -1731 -0.245199   3961142  0.229657    95  0.184078  0.0000 0.000862 0.000984 0.003748 -0.069161  0.247202 -0.138380  35.7800908093  -89.5191499194    95.18408
TN49 11SEP27 2011.7372 55831 1655 2  -89.5  -1731 -0.243594   3961142  0.227140    95  0.182571  0.0000 0.000793 0.000945 0.003425 -0.080345  0.175234 -0.090416  35.7800907865  -89.5191499021    95.18257
TN49 11SEP28 2011.7399 55832 1655 3  -89.5  -1731 -0.244544   3961142  0.227100    95  0.173707  0.0000 0.000771 0.000880 0.003279 -0.050152  0.136272 -0.044234  35.7800907861  -89.5191499130    95.17371
TN49 11SEP29 2011.7426 55833 1655 4  -89.5  -1731 -0.244718   3961142  0.227692    95  0.180443  0.0000 0.000771 0.000877 0.003335 -0.053672  0.168996 -0.085085  35.7800907914  -89.5191499153    95.18044
TN49 11SEP30 2011.7454 55834 1655 5  -89.5  -1731 -0.245721   3961142  0.226554    95  0.173845  0.0000 0.000781 0.000902 0.003324 -0.079544  0.131493 -0.145968  35.7800907812  -89.5191499269    95.17384
TN49 11OCT01 2011.7481 55835 1655 6  -89.5  -1731 -0.244618   3961142  0.225796    95  0.179121  0.0000 0.000762 0.000861 0.003217 -0.045782  0.161108 -0.088229  35.7800907743  -89.5191499151    95.17912
TN49 11OCT02 2011.7509 55836 1656 0  -89.5  -1731 -0.244383   3961142  0.226365    95  0.174229  0.0000 0.000790 0.000905 0.003415 -0.057936  0.179048 -0.092999  35.7800907794  -89.5191499129    95.17423
TN49 11OCT03 2011.7536 55837 1656 1  -89.5  -1731 -0.244273   3961142  0.225886    95  0.172251  0.0000 0.000760 0.000884 0.003289 -0.066962  0.144194 -0.073488  35.7800907750  -89.5191499121    95.17225
TN49 11OCT04 2011.7563 55838 1656 2  -89.5  -1731 -0.245060   3961142  0.226024    95  0.171870  0.0000 0.000743 0.000880 0.003229 -0.017469  0.096734 -0.042189  35.7800907762  -89.5191499212    95.17187
TN49 11OCT05 2011.7591 55839 1656 3  -89.5  -1731 -0.244804   3961142  0.224494    95  0.168267  0.0000 0.000771 0.000914 0.003354  0.000531  0.082260 -0.080264  35.7800907624  -89.5191499188    95.16827
TN49 11OCT06 2011.7618 55840 1656 4  -89.5  -1731 -0.243287   3961142  0.224100    95  0.176147  0.0000 0.000782 0.000905 0.003417 -0.071106  0.212822 -0.032105  35.7800907588  -89.5191499025    95.17615
TN49 11OCT07 2011.7645 55841 1656 5  -89.5  -1731 -0.243214   3961142  0.224053    95  0.175850  0.0000 0.000765 0.000885 0.003322  0.006145  0.153394 -0.087757  35.7800907584  -89.5191499021    95.17585
TN49 11OCT08 2011.7673 55842 1656 6  -89.5  -1731 -0.243151   3961142  0.224397    95  0.175367  0.0000 0.000770 0.000854 0.003211 -0.055815  0.189011 -0.104671  35.7800907615  -89.5191499018    95.17537
TN49 11OCT09 2011.7700 55843 1657 0  -89.5  -1731 -0.243911   3961142  0.225274    95  0.168689  0.0000 0.000752 0.000870 0.003215 -0.035617  0.097397 -0.049436  35.7800907693  -89.5191499106    95.16869
TN49 11OCT10 2011.7728 55844 1657 1  -89.5  -1731 -0.244780   3961142  0.224459    95  0.177101  0.0000 0.000764 0.000876 0.003305 -0.038181  0.178728 -0.129418  35.7800907619  -89.5191499207    95.17710
TN49 11OCT11 2011.7755 55845 1657 2  -89.5  -1731 -0.243954   3961142  0.223061    95  0.174354  0.0000 0.000761 0.000853 0.003172 -0.023698  0.172370 -0.115296  35.7800907493  -89.5191499119    95.17435
TN49 11OCT12 2011.7782 55846 1657 3  -89.5  -1731 -0.244374   3961142  0.225382    95  0.182710  0.0000 0.000753 0.000881 0.003216 -0.060629  0.141709 -0.042199  35.7800907702  -89.5191499170    95.18271
TN49 11OCT13 2011.7810 55847 1657 4  -89.5  -1731 -0.245937   3961142  0.224123    95  0.184504  0.0000 0.000787 0.000889 0.003384  0.008959  0.125605 -0.102374  35.7800907588  -89.5191499347    95.18450
TN49 11OCT14 2011.7837 55848 1657 5  -89.5  -1731 -0.245956   3961142  0.224105    95  0.179229  0.0000 0.000765 0.000875 0.003209 -0.029207  0.118645 -0.055249  35.7800907586  -89.5191499353    95.17923
TN49 11OCT15 2011.7864 55849 1657 6  -89.5  -1731 -0.245691   3961142  0.223881    95  0.178656  0.0000 0.000773 0.000871 0.003257 -0.051700  0.174083 -0.101641  35.7800907566  -89.5191499328    95.17866
TN49 11OCT16 2011.7892 55850 1658 0  -89.5  -1731 -0.245590   3961142  0.223524    95  0.177251  0.0000 0.000763 0.000878 0.003265 -0.013297  0.081712 -0.041316  35.7800907533  -89.5191499321    95.17725
TN49 11OCT17 2011.7919 55851 1658 1  -89.5  -1731 -0.246604   3961142  0.225256    95  0.179041  0.0000 0.000778 0.000885 0.003284 -0.018068  0.089141 -0.097950  35.7800907689  -89.5191499438    95.17904
TN49 11OCT18 2011.7947 55852 1658 2  -89.5  -1731 -0.245856   3961142  0.223433    95  0.184247  0.0000 0.000786 0.000878 0.003332 -0.042758  0.150754 -0.064663  35.7800907524  -89.5191499359    95.18425
TN49 11OCT19 2011.7974 55853 1658 3  -89.5  -1731 -0.246365   3961142  0.223993    95  0.182672  0.0000 0.000758 0.000886 0.003255 -0.047443  0.108898 -0.044839  35.7800907575  -89.5191499420    95.18267
TN49 11OCT20 2011.8001 55854 1658 4  -89.5  -1731 -0.246146   3961142  0.224400    95  0.175580  0.0000 0.000754 0.000842 0.003105 -0.027182  0.159704 -0.112670  35.7800907611  -89.5191499400    95.17558
TN49 11OCT21 2011.8029 55855 1658 5  -89.5  -1731 -0.246301   3961142  0.224052    95  0.170643  0.0000 0.000767 0.000868 0.003242 -0.038574  0.105740 -0.129283  35.7800907579  -89.5191499421    95.17064
TN49 11OCT22 2011.8056 55856 1658 6  -89.5  -1731 -0.244652   3961142  0.225052    95  0.176728  0.0000 0.000746 0.000860 0.003153 -0.032121  0.115504 -0.064123  35.7800907669  -89.5191499243    95.17673
TN49 11OCT23 2011.8084 55857 1659 0  -89.5  -1731 -0.245218   3961142  0.224660    95  0.178836  0.0000 0.000771 0.000887 0.003337 -0.063729  0.164463 -0.074614  35.7800907633  -89.5191499310    95.17884
TN49 11OCT24 2011.8111 55858 1659 1  -89.5  -1731 -0.244178   3961142  0.223998    95  0.175221  0.0000 0.000792 0.000878 0.003465 -0.038658  0.156373 -0.150357  35.7800907573  -89.5191499199    95.17522
TN49 11OCT25 2011.8138 55859 1659 2  -89.5  -1731 -0.244692   3961142  0.223774    95  0.178259  0.0000 0.000837 0.000984 0.003600 -0.051978  0.146923 -0.055351  35.7800907553  -89.5191499260    95.17826
TN49 11OCT26 2011.8166 55860 1659 3  -89.5  -1731 -0.246470   3961142  0.224887    95  0.176990  0.0000 0.000761 0.000879 0.003308 -0.049146  0.178948 -0.112547  35.7800907653  -89.5191499461    95.17699
TN49 11OCT27 2011.8193 55861 1659 4  -89.5  -1731 -0.246513   3961142  0.223895    95  0.178370  0.0000 0.000766 0.000875 0.003289 -0.060580  0.133530 -0.110503  35.7800907563  -89.5191499470    95.17837
TN49 11OCT28 2011.8220 55862 1659 5  -89.5  -1731 -0.245753   3961142  0.225541    95  0.173734  0.0000 0.000752 0.000854 0.003180 -0.043173  0.109720 -0.047137  35.7800907711  -89.5191499390    95.17373
TN49 11OCT29 2011.8248 55863 1659 6  -89.5  -1731 -0.246993   3961142  0.224123    95  0.176225  0.0000 0.000746 0.000846 0.003182 -0.000203  0.152191 -0.094576  35.7800907583  -89.5191499531    95.17623
TN49 11OCT30 2011.8275 55864 1660 0  -89.5  -1731 -0.246519   3961142  0.222841    95  0.177432  0.0000 0.000761 0.000855 0.003255 -0.026561  0.117789 -0.144661  35.7800907467  -89.5191499483    95.17743
TN49 11OCT31 2011.8303 55865 1660 1  -89.5  -1731 -0.245734   3961142  0.223343    95  0.175924  0.0000 0.000763 0.000854 0.003171 -0.044349  0.153152 -0.095728  35.7800907512  -89.5191499400    95.17592
TN49 11NOV01 2011.8330 55866 1660 2  -89.5  -1731 -0.244805   3961142  0.222213    95  0.176704  0.0000 0.000743 0.000851 0.003139 -0.037769  0.166742 -0.081157  35.7800907410  -89.5191499302    95.17670
TN49 11NOV02 2011.8357 55867 1660 3  -89.5  -1731 -0.245232   3961142  0.222682    95  0.174868  0.0000 0.000781 0.000930 0.003447 -0.026390  0.076669  0.026913  35.7800907452  -89.5191499353    95.17487
TN49 11NOV03 2011.8385 55868 1660 4  -89.5  -1731 -0.249419   3961142  0.223996    95  0.182871  0.0000 0.000799 0.000889 0.003535 -0.047716  0.172056 -0.098961  35.7800907570  -89.5191499821    95.18287
TN49 11NOV04 2011.8412 55869 1660 5  -89.5  -1731 -0.245250   3961142  0.222006    95  0.176011  0.0000 0.000769 0.000840 0.003245 -0.067409  0.217926 -0.129922  35.7800907390  -89.5191499364    95.17601
TN49 11NOV05 2011.8439 55870 1660 6  -89.5  -1731 -0.244156   3961142  0.223075    95  0.172532  0.0000 0.000764 0.000861 0.003304 -0.011645  0.155792 -0.109192  35.7800907486  -89.5191499247    95.17253
TN49 11NOV06 2011.8467 55871 1661 0  -89.5  -1731 -0.242824   3961142  0.220782    95  0.180421  0.0000 0.000777 0.000881 0.003371 -0.027304  0.150094 -0.118252  35.7800907279  -89.5191499104    95.18042
TN49 11NOV07 2011.8494 55872 1661 1  -89.5  -1731 -0.245676   3961142  0.223545    95  0.174463  0.0000 0.000781 0.000860 0.003303 -0.073623  0.206351 -0.058906  35.7800907528  -89.5191499423    95.17446
TN49 11NOV08 2011.8522 55873 1661 2  -89.5  -1731 -0.245592   3961142  0.223881    95  0.170946  0.0000 0.000757 0.000848 0.003159 -0.030082  0.159744 -0.098405  35.7800907558  -89.5191499418    95.17095
TN49 11NOV09 2011.8549 55874 1661 3  -89.5  -1731 -0.246549   3961142  0.222397    95  0.174580  0.0000 0.000809 0.000894 0.003491 -0.081136  0.206743 -0.121032  35.7800907424  -89.5191499528    95.17458
TN49 11NOV10 2011.8576 55875 1661 4  -89.5  -1731 -0.248515   3961142  0.224126    95  0.174117  0.0000 0.000805 0.000872 0.003456 -0.014096  0.146343 -0.162677  35.7800907579  -89.5191499750    95.17412
TN49 11NOV11 2011.8604 55876 1661 5  -89.5  -1731 -0.247171   3961142  0.223325    95  0.177786  0.0000 0.000782 0.000899 0.003423 -0.059828  0.150745 -0.091842  35.7800907507  -89.5191499606    95.17779
TN49 11NOV12 2011.8631 55877 1661 6  -89.5  -1731 -0.246506   3961142  0.222535    95  0.177474  0.0000 0.000756 0.000850 0.003205 -0.022577  0.120568 -0.115134  35.7800907435  -89.5191499536    95.17747
TN49 11NOV13 2011.8658 55878 1662 0  -89.5  -1731 -0.247045   3961142  0.221041    95  0.181900  0.0000 0.000778 0.000895 0.003310 -0.045007  0.086602 -0.085492  35.7800907300  -89.5191499600    95.18190
TN49 11NOV14 2011.8686 55879 1662 1  -89.5  -1731 -0.246834   3961142  0.220998    95  0.180493  0.0000 0.000782 0.000866 0.003353 -0.041532  0.189718 -0.127165  35.7800907296  -89.5191499581    95.18049
TN49 11NOV15 2011.8713 55880 1662 2  -89.5  -1731 -0.245929   3961142  0.222014    95  0.188772  0.0000 0.000796 0.000904 0.003517 -0.038635  0.185722 -0.110820  35.7800907387  -89.5191499485    95.18877
TN49 11NOV16 2011.8741 55881 1662 3  -89.5  -1731 -0.246148   3961142  0.224464    95  0.188868  0.0000 0.000800 0.000904 0.003529 -0.058446  0.168465 -0.152333  35.7800907608  -89.5191499514    95.18887
TN49 11NOV17 2011.8768 55882 1662 4  -89.5  -1731 -0.247411   3961142  0.224186    95  0.178635  0.0000 0.000770 0.000871 0.003271 -0.057276  0.163404 -0.140360  35.7800907582  -89.5191499657    95.17863
TN49 11NOV18 2011.8795 55883 1662 5  -89.5  -1731 -0.245578   3961142  0.223307    95  0.176556  0.0000 0.000779 0.000875 0.003299 -0.051280  0.142299 -0.129789  35.7800907503  -89.5191499459    95.17656
TN49 11NOV19 2011.8823 55884 1662 6  -89.5  -1731 -0.247210   3961142  0.223824    95  0.174644  0.0000 0.000776 0.000895 0.003389 -0.057635  0.125732 -0.096471  35.7800907549  -89.5191499644    95.17464
TN49 11NOV20 2011.8850 55885 1663 0  -89.5  -1731 -0.245674   3961142  0.224149    95  0.178352  0.0000 0.000786 0.000900 0.003426 -0.066331  0.138989 -0.095181  35.7800907578  -89.5191499478    95.17835
TN49 11NOV21 2011.8877 55886 1663 1  -89.5  -1731 -0.246854   3961142  0.225636    95  0.181077  0.0000 0.000816 0.000910 0.003485 -0.092205  0.149614 -0.111589  35.7800907712  -89.5191499612    95.18108
TN49 11NOV22 2011.8905 55887 1663 2  -89.5  -1731 -0.246387   3961142  0.225367    95  0.170426  0.0000 0.000815 0.000941 0.003591 -0.088021  0.194827 -0.081073  35.7800907687  -89.5191499565    95.17043
TN49 11NOV23 2011.8932 55888 1663 3  -89.5  -1731 -0.246347   3961142  0.226233    95  0.173068  0.0000 0.000822 0.000925 0.003608 -0.020538  0.161523 -0.125937  35.7800907765  -89.5191499565    95.17307
TN49 11NOV24 2011.8960 55889 1663 4  -89.5  -1731 -0.246610   3961142  0.225511    95  0.170970  0.0000 0.000784 0.000867 0.003271 -0.061988  0.160482 -0.102335  35.7800907700  -89.5191499598    95.17097
TN49 11NOV25 2011.8987 55890 1663 5  -89.5  -1731 -0.247582   3961142  0.223697    95  0.169242  0.0000 0.000778 0.000901 0.003377 -0.017937  0.176253 -0.114829  35.7800907536  -89.5191499710    95.16924
TN49 11NOV26 2011.9014 55891 1663 6  -89.5  -1731 -0.246485   3961142  0.223055    95  0.173424  0.0000 0.000769 0.000877 0.003282 -0.056794  0.145888 -0.127649  35.7800907478  -89.5191499593    95.17342
TN49 11NOV27 2011.9042 55892 1664 0  -89.5  -1731 -0.249376   3961142  0.225999    95  0.179375  0.0000 0.000808 0.000935 0.003588 -0.067044  0.114553 -0.069450  35.7800907743  -89.5191499917    95.17937
TN49 11NOV28 2011.9069 55893 1664 1  -89.5  -1731 -0.244501   3961142  0.224061    95  0.175036  0.0000 0.000818 0.000969 0.003687 -0.072485  0.137669 -0.071333  35.7800907568  -89.5191499382    95.17504
TN49 11NOV29 2011.9097 55894 1664 2  -89.5  -1731 -0.240914   3961142  0.219611    95  0.189583  0.0000 0.000815 0.000940 0.003675 -0.064011  0.107935 -0.174140  35.7800907166  -89.5191498989    95.18958
TN49 11NOV30 2011.9124 55895 1664 3  -89.5  -1731 -0.247190   3961142  0.223801    95  0.170518  0.0000 0.000793 0.000885 0.003353 -0.075187  0.251249 -0.126687  35.7800907543  -89.5191499688    95.17052
TN49 11DEC01 2011.9151 55896 1664 4  -89.5  -1731 -0.246698   3961142  0.225415    95  0.168501  0.0000 0.000795 0.000874 0.003376 -0.086924  0.230742 -0.156251  35.7800907689  -89.5191499637    95.16850
TN49 11DEC02 2011.9179 55897 1664 5  -89.5  -1731 -0.247855   3961142  0.226571    95  0.160596  0.0000 0.000773 0.000902 0.003420 -0.027664  0.121894 -0.147963  35.7800907792  -89.5191499770    95.16060
TN49 11DEC03 2011.9206 55898 1664 6  -89.5  -1731 -0.246246   3961142  0.225297    95  0.161620  0.0000 0.000800 0.000883 0.003450 -0.080654  0.231504 -0.108455  35.7800907677  -89.5191499596    95.16162
TN49 11DEC04 2011.9233 55899 1665 0  -89.5  -1731 -0.247516   3961142  0.223208    95  0.169007  0.0000 0.000822 0.000943 0.003714 -0.100653  0.197677 -0.170620  35.7800907489  -89.5191499740    95.16901
TN49 11DEC05 2011.9261 55900 1665 1  -89.5  -1731 -0.247601   3961142  0.224743    95  0.167932  0.0000 0.000841 0.000943 0.003719 -0.052934  0.256488 -0.131094  35.7800907627  -89.5191499754    95.16793
TN49 11DEC06 2011.9288 55901 1665 2  -89.5  -1731 -0.247279   3961142  0.222992    95  0.166409  0.0000 0.000815 0.000919 0.003582 -0.056437  0.211077 -0.184741  35.7800907469  -89.5191499723    95.16641
TN49 11DEC07 2011.9316 55902 1665 3  -89.5  -1731 -0.242499   3961142  0.221481    95  0.165995  0.0000 0.000793 0.000893 0.003406 -0.051286  0.214596 -0.129462  35.7800907332  -89.5191499198    95.16600
TN49 11DEC08 2011.9343 55903 1665 4  -89.5  -1731 -0.247765   3961142  0.223874    95  0.163901  0.0000 0.000780 0.000908 0.003399 -0.052227  0.171785 -0.132750  35.7800907547  -89.5191499785    95.16390
TN49 11DEC09 2011.9370 55904 1665 5  -89.5  -1731 -0.247345   3961142  0.225259    95  0.161796  0.0000 0.000776 0.000876 0.003348 -0.065763  0.208922 -0.142073  35.7800907672  -89.5191499743    95.16180
TN49 11DEC10 2011.9398 55905 1665 6  -89.5  -1731 -0.248729   3961142  0.223585    95  0.157894  0.0000 0.000801 0.000868 0.003298 -0.048148  0.127225 -0.143359  35.7800907521  -89.5191499900    95.15789
TN49 11DEC11 2011.9425 55906 1666 0  -89.5  -1731 -0.247785   3961142  0.223316    95  0.156564  0.0000 0.000810 0.000881 0.003467 -0.018836  0.158364 -0.182364  35.7800907496  -89.5191499800    95.15656
TN49 11DEC12 2011.9452 55907 1666 1  -89.5  -1731 -0.245958   3961142  0.223023    95  0.160664  0.0000 0.000790 0.000865 0.003338 -0.010002  0.107083 -0.159507  35.7800907470  -89.5191499602    95.16066
TN49 11DEC13 2011.9480 55908 1666 2  -89.5  -1731 -0.245632   3961142  0.224038    95  0.160112  0.0000 0.000777 0.000862 0.003301 -0.036225  0.183089 -0.129061  35.7800907561  -89.5191499570    95.16011
TN49 11DEC14 2011.9507 55909 1666 3  -89.5  -1731 -0.245030   3961142  0.225380    95  0.159828  0.0000 0.000773 0.000860 0.003294 -0.035220  0.176780 -0.131792  35.7800907681  -89.5191499508    95.15983
TN49 11DEC15 2011.9535 55910 1666 4  -89.5  -1731 -0.247858   3961142  0.223006    95  0.167620  0.0000 0.000809 0.000919 0.003481 -0.030981  0.115238 -0.102963  35.7800907467  -89.5191499825    95.16762
TN49 11DEC16 2011.9562 55911 1666 5  -89.5  -1731 -0.248794   3961142  0.225503    95  0.165006  0.0000 0.000767 0.000855 0.003259 -0.028058  0.174329 -0.113281  35.7800907692  -89.5191499932    95.16501
TN49 11DEC17 2011.9589 55912 1666 6  -89.5  -1731 -0.247662   3961142  0.223625    95  0.161967  0.0000 0.000788 0.000885 0.003265 -0.069494  0.162322 -0.121207  35.7800907522  -89.5191499811    95.16197
TN49 11DEC18 2011.9617 55913 1667 0  -89.5  -1731 -0.247837   3961142  0.223306    95  0.166604  0.0000 0.000796 0.000857 0.003327 -0.065846  0.202133 -0.191738  35.7800907493  -89.5191499835    95.16660
TN49 11DEC19 2011.9644 55914 1667 1  -89.5  -1731 -0.247249   3961142  0.224608    95  0.172238  0.0000 0.000768 0.000892 0.003309 -0.061952  0.181057 -0.103673  35.7800907610  -89.5191499774    95.17224
TN49 11DEC20 2011.9671 55915 1667 2  -89.5  -1731 -0.247009   3961142  0.225322    95  0.172318  0.0000 0.000766 0.000863 0.003196 -0.054262  0.116189 -0.104948  35.7800907674  -89.5191499752    95.17232
TN49 11DEC21 2011.9699 55916 1667 3  -89.5  -1731 -0.247634   3961142  0.224776    95  0.172857  0.0000 0.000796 0.000919 0.003486 -0.071360  0.147724 -0.159928  35.7800907625  -89.5191499825    95.17286
TN49 11DEC22 2011.9726 55917 1667 4  -89.5  -1731 -0.249091   3961142  0.224463    95  0.171899  0.0000 0.000782 0.000892 0.003303 -0.086437  0.184767 -0.137731  35.7800907596  -89.5191499990    95.17190
TN49 11DEC23 2011.9754 55918 1667 5  -89.5  -1731 -0.247874   3961142  0.223496    95  0.165459  0.0000 0.000788 0.000872 0.003309 -0.090755  0.187600 -0.143824  35.7800907509  -89.5191499860    95.16546
TN49 11DEC24 2011.9781 55919 1667 6  -89.5  -1731 -0.248502   3961142  0.223724    95  0.163561  0.0000 0.000779 0.000868 0.003279 -0.066701  0.191187 -0.103210  35.7800907529  -89.5191499934    95.16356
TN49 11DEC25 2011.9808 55920 1668 0  -89.5  -1731 -0.247605   3961142  0.223494    95  0.167386  0.0000 0.000792 0.000891 0.003381 -0.035088  0.131574 -0.097986  35.7800907508  -89.5191499839    95.16739
TN49 11DEC26 2011.9836 55921 1668 1  -89.5  -1731 -0.246828   3961142  0.222327    95  0.166368  0.0000 0.000761 0.000871 0.003185 -0.083252  0.127242 -0.124382  35.7800907402  -89.5191499757    95.16637
TN49 11DEC27 2011.9863 55922 1668 2  -89.5  -1731 -0.248494   3961142  0.223966    95  0.171847  0.0000 0.000760 0.000867 0.003175 -0.072486  0.099545 -0.104426  35.7800907550  -89.5191499946    95.17185
TN49 11DEC28 2011.9890 55923 1668 3  -89.5  -1731 -0.248009   3961142  0.223031    95  0.171762  0.0000 0.000762 0.000859 0.003207 -0.054333  0.178579 -0.107765  35.7800907465  -89.5191499896    95.17176
TN49 11DEC29 2011.9918 55924 1668 4  -89.5  -1731 -0.245884   3961142  0.222316    95  0.173903  0.0000 0.000787 0.000887 0.003335 -0.091309  0.133070 -0.105869  35.7800907400  -89.5191499665    95.17390
